"('id', 'SP:cc1ee2aef2fbdf02f7d693d14525e8386aa1cfd7')","('year', 2018)","('abstractText', '')","('authors', [{'name': 'Zhen Wang', 'affiliations': []}, {'name': 'Felix Xiaozhu Lin', 'affiliations': []}, {'name': 'Lin Zhong', 'affiliations': []}])","('filename', '!The LiveLab Project - Rice Efficient Computing Group, Department of Electrical and Computer Engineering, Rice University.pdf')","('title', '')"
"('id', 'SP:92f59798d252eb3eb0b051bbb0a298b2ef7b6f48')","('year', 2019)","('abstractText', 'After months of planning, Facebook had just wrapped up its annual F8 developer conference, a chance to show off new products and features to a room full of partners and press. The unveiling, which came on the heels of a company-wide “lockdown” following the unexpected announcement from earlier that summer that Google was building its own social network, was well received. Facebook demoed a newly designed user profile — they called it “Timeline” — and comedian Andy Samberg kicked off the event with a Saturday Night Live-style impersonation of CEO Mark Zuckerberg, complete with signature black zip-up hoodie.')","('authors', [{'name': 'Christina Animashaun/Vox', 'affiliations': []}])","('filename', '-Facebook almost missed the mobile revolution. It can’t afford to miss the next big thing. - Vox.pdf')","('title', '')"
"('id', 'SP:a01c421b0f2ceafedc8e7f794f4c6dbeb45f682b')","('year', 2019)","('abstractText', 'The dystopia George Orwell conjured up in “1984” wasn’t a prediction. It was, instead, a reflection. Newspeak, the Ministry of Truth, the Inner Party, the Outer Party — that novel sampled and remixed a reality that Nazi and Soviet totalitarianism had already made apparent. Scary stuff, certainly, but maybe the more frightening dystopia is the one no one warned you about, the one you wake up one morning to realize you’re living inside.')","('authors', [{'name': 'Tom Bissell', 'affiliations': []}, {'name': 'Roger McNamee', 'affiliations': []}])","('filename', '-An Anti-Facebook Manifesto, by an Early Facebook Investor - The New York Times.pdf')","('title', '')"
"('id', 'SP:7ae87449e0a10a325f7ee87f924b33c55eb5f961')","('year', 2019)","('abstractText', 'Wer als EU-Bürger Facebook nutzt, schließt einen Vertrag mit der europäischen Tochter des US-Konzerns Facebook Ireland Ltd. Die persönlichen Daten der Nutzer werden dann zunächst bei Facebook in Irland gespeichert. Von dort werden sie in die USA exportiert und auf US-Servern gespeichert. Diesen Datentransfer will der österreichische Jurist Max Schrems verhindern. Er fürchtet, dass seine Daten in den USA nicht sicher sind. Die Enthüllungen des Whistleblowers Edward Snowden über den USGeheimdienst NSA hätten gezeigt, dass in den Vereinigten Staaten ein weit niedrigeres Datenschutzniveau herrsche als in der Europäischen Union.')","('authors', [{'name': 'EuGH prüft Datentransfer', 'affiliations': []}, {'name': 'FRAGEN UND ANTWORTEN', 'affiliations': []}])","('filename', '-EuGH prüft Datentransfer_ Neuer Ärger für Facebook _ tagesschau.de.pdf')","('title', '')"
"('id', 'SP:da53f9262662fad187a61edcef0de211aaa2b0a5')","('year', 2018)","('abstractText', 'Facebook developed its reputation assessments as part of its effort against fake news, Tessa Lyons, the product manager who is in charge of fighting misinformation, said in an interview. The company, like others in tech, has long relied on its users to report problematic content — but as Facebook has given people more options, some users began falsely reporting items as untrue, a new twist on information warfare for which it had to account.')","('authors', [{'name': 'Elizabeth Dwoskin', 'affiliations': []}, {'name': 'Claire Wardle', 'affiliations': []}])","('filename', '-Facebook is rating the trustworthiness of its users on a scale from zero to 1 - The Washington Post.pdf')","('title', '')"
"('id', 'SP:0ff99320541a7c56be5db0b48026a004d8679bea')","('year', 2019)","('abstractText', ""With more than 1.52 billion daily active users, Facebook Inc. (NASDAQ: FB) is the most popular social networking site worldwide and also one of the most rewarding technology sector stocks for investors, generating a 373.9% return since its IPO, as of market close on October 29, 2018 (not accounting for reinvested dividends). It was the fastest company in history to reach a market capitalization value of $250 billion, achieving that mark within just three years of its initial public offering (IPO) and boasts a market cap of $472.79 billion as of market close on February 7, 2019. Facebook is a component of both the NASDAQ 100 Index and the Standard & Poor's 500 Index (S&P 500)."")","('authors', [{'name': 'Mark Zuckerberg', 'affiliations': []}, {'name': 'Dustin Moskovitz', 'affiliations': []}, {'name': 'Eduardo Saverin', 'affiliations': []}, {'name': 'Jan Koum', 'affiliations': []}])","('filename', '-The Top 6 Shareholders of Facebook.pdf')","('title', '')"
"('id', 'SP:8f012f238a2713bd27be4e6181d153ab94be3785')","('year', 2018)","('abstractText', 'The selections didn’t sit well with rejected companies. Lime called it “disappointing” and derided Scoot and Skip as “inexperienced scooter operators that plan to learn on the job.” Whether Scoot and Skip are less experienced is debatable, but they have certainly moved slower than many of their competitors. “We are the only operator that hasn’t been issued a cease-and-desist order, let alone ignored one,” Skip CEO Sanjay Dastoor told the THERE WILL BE BLOOD “Move fast and break things” is broken By Alison Griswold • 7 hours ago')","('authors', [])","('filename', '-Facebook, Tesla and Uber broke _Move fast and break things_ — Quartz.pdf')","('title', '')"
"('id', 'SP:da45cc7b2c0be91c19e4d7c99beae7dc7aed6b86')","('year', 2019)","('abstractText', 'Ich glaube nicht, dass ein einzelnes Unternehmen so viele Entscheidungen wie wir treffen sollte, was jetzt genau Hass-Rede und politische Meinungsäußerung darstellt. Das sollte die Gesellschaft entscheiden. Das Ideal wäre ein demokratischer Prozess, bei dem Regierungen und Gesetze stärker darin eingebunden sind, klar zu sagen, was die Pflichten von Internetdiensten sind. In der Zwischenzeit arbeiten wir daran, ein unabhängiges Gremium für Inhalte einzurichten.')","('authors', [])","('filename', '-Zuckerberg im ARD-Gespräch_ _Brauchen aktivere Rolle der Politik_ _ tagesschau.de.pdf')","('title', '')"
"('id', 'SP:954f3678ad2d27727b3f30335dfce72c69f4c72c')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Mark Zuckerberg', 'affiliations': []}])","('filename', '-Mark Zuckerberg says Facebook may pay publishers to put their stuff in a dedicated news section - Recode.pdf')","('title', '')"
"('id', 'SP:831a70a419f25d32194fcea852dfa875618c3e77')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Mark Zuckerberg', 'affiliations': []}, {'name': 'Marlene Awaad', 'affiliations': []}])","('filename', '-Facebook has struggled to recruit since Cambridge Analytica scandal.pdf')","('title', '')"
"('id', 'SP:c8da0100e448c1c413f43b3677a3ffb62305c1ba')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'John Williams', 'affiliations': []}])","('filename', '!Why does Facebook want its own currency_.pdf')","('title', '')"
"('id', 'SP:534abd0786c008a0fa36964792c65eb54cfdba3f')","('year', 2018)","('abstractText', 'His surprise announcement marks the latest development in back-and-forth corporate sniping by tech leaders as Facebook copes with a scandal over the potential misuse of user data by political targeting firm Cambridge Analytica. In an update last week, Facebook estimated as many as 87 million people, mostly in the United States, may have had their data improperly shared (/story/tech/news/2018/04/04/facebook-now-thinks-87-million-had-data-sharedcambridge-analytica/486633002/).')","('authors', [{'name': 'Steve Wozniak', 'affiliations': []}])","('filename', ""-Apple co-founder Steve Wozniak says he's leaving Facebook.pdf"")","('title', '')"
"('id', 'SP:c272082dcd516ce40d8581d8b971ca8bfca34647')","('year', 2018)","('abstractText', '')","('authors', [])","('filename', '-Zuckerbergs Monster – Republik.pdf')","('title', '')"
"('id', 'SP:b41a1e8b89420ac7506d95216d99202f16a251df')","('year', 2017)","('abstractText', '')","('authors', [{'name': 'AT TECHCRUNCH', 'affiliations': []}])","('filename', '-Facebook And The Ethics Of User Manipulation [Updated] _ TechCrunch.pdf')","('title', '')"
"('id', 'SP:1baeafe1a99c304216170b5a44df7d9bac96d4bd')","('year', 2020)","('abstractText', '1. ""Facebook To Launch Instant Messaging Service"" (https://techcrunch.com/2018/11/09/lasso-fa cebook-app-store/). TechCrunch. AOL. 2. ""Facebook quietly launches a TikTok competitor app called Lasso"" (https://www.theverge.com/ 2018/11/9/18080280/facebook-lasso-tiktok-competitor-app). The Verve. 3. ""Facebook Goes After TikTok With the Debut of Lasso"" (http://fortune.com/2018/11/10/tiktok-fa cebook-lasso-video-app/). 4. ""Facebook launches app to rival TikTok"" (https://technology.inquirer.net/81188/facebook-launch es-app-to-rival-tiktok). 5. ""Facebook just launched a standalone video app called Lasso and it\'s basically the exact same thing as TikTok"" (https://www.businessinsider.com/facebook-launched-tiktok-competitor-called-l asso-2018-11). 6. Liao, Shannon (November 9, 2018). ""Facebook quietly launches a TikTok competitor app called Lasso"" (https://www.theverge.com/2018/11/9/18080280/facebook-lasso-tiktok-competito r-app). The Verge.')","('authors', [])","('filename', '-Lasso (video sharing app) - Wikipedia.pdf')","('title', '')"
"('id', 'SP:9ba1d61cb11a005d1ca35f112dfb509bd305246b')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Jason Koebler', 'affiliations': []}])","('filename', '!!The Impossible Job_ Inside Facebook’s Struggle to Moderate Two Billion People - Motherboard.pdf')","('title', '')"
"('id', 'SP:4e6a0745ec026508dc4164606e7646afef837d74')","('year', 2019)","('abstractText', 'It was hard not to feel the irony while I was reading excerpts from your recent speech at Georgetown University, in which you defended — on free speech grounds — Facebook’s practice of posting demonstrably false ads from political candidates. I admire your deep belief in free speech. I get a lot of use out of the First Amendment. Most important, it’s a bedrock of our democracy and it needs to be kept strong.')","('authors', [{'name': 'Aaron Sorkin', 'affiliations': []}, {'name': 'Mark Zuckerberg', 'affiliations': []}])","('filename', '-Opinion _ Aaron Sorkin_ An Open Letter to Mark Zuckerberg - The New York Times.pdf')","('title', '')"
"('id', 'SP:9b3841d984e8a4b1ca8f7ba5d85d06c9c13fee62')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Siva Vaidhyanathan', 'affiliations': []}])","('filename', '-Mark Zuckerberg doesn’t understand free speech in the 21st century _ Siva Vaidhyanathan _ Opinion _ The Guardian.pdf')","('title', '')"
"('id', 'SP:0968f99bf576f9dcca2f375a7b2bf366619bbcc6')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Edward Markey', 'affiliations': []}])","('filename', '-YouTube facing investigation from federal government over inability to protect children - The Verge.pdf')","('title', '')"
"('id', 'SP:be80f335c6517a9059ebca38054cf7c31db1cd09')","('year', 2019)","('abstractText', 'Dabei hätte es laut des YouTubers Jörg Sprave gar nicht so weit kommen müssen. Er ist der Gründer der ""YouTubers Union"", die weltweit 25.000 Mitglieder zählt. Sie fordern von YouTube bessere Arbeitsbedingungen. Die Videomacher wollen Auskunft darüber, warum die Filter der Plattform ihre Videos für den Werbemarkt sperren. Sie pochen auf menschliche Ansprechpartner bei Problemen und eine neutrale Schlichtungsstelle.')","('authors', [{'name': 'Kampagne FairTube', 'affiliations': []}, {'name': 'YouTuber sagen', 'affiliations': []}, {'name': 'YouTube den Kampf', 'affiliations': []}])","('filename', '-Kampagne FairTube_ YouTuber sagen YouTube den Kampf an _ tagesschau.de.pdf')","('title', '')"
"('id', 'SP:41786f0b0d304d890e5f33cc4b98aeb6a0cb2443')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'JÖRG SPRAVE', 'affiliations': []}])","('filename', '-The YouTubers Union Is Not Messing Around - VICE.pdf')","('title', '')"
"('id', 'SP:6745298ef460b896960173045e33684fabb1d7f5')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Noah Kulwin', 'affiliations': []}, {'name': 'Joe Darrow', 'affiliations': []}, {'name': 'Mark Zuckerberg', 'affiliations': []}])","('filename', '!An Apology for the Internet — From the People Who Built It.pdf')","('title', '')"
"('id', 'SP:91d8f58be4e739163175c55e3a2fd96ce9ddc747')","('year', 2018)","('abstractText', '')","('authors', [])","('filename', '-Social media detox_ Christina Farr quits Instagram, Facebook.pdf')","('title', '')"
"('id', 'SP:aea5b7cf1ab95fec41f7d43a77dfeebe20dfd691')","('year', 2018)","('abstractText', 'reinforcing contradiction: you know that you could leave at any time and you know that you will not. (Its pleasures, in this sense, are largely masochistic.) My relationship with the Web site, which has, for years now, been the platform most deeply embedded in my daily—hourly, minutely—routine, has come to feel increasingly perverse. It mostly seems to offer a relentless con rmation that everything is both as awful as possible and somehow getting worse. And everyone 0:00 / 16:06')","('authors', [{'name': 'Mark O’Connell', 'affiliations': []}, {'name': 'Jack Sachs', 'affiliations': []}, {'name': 'Julius Sharpe', 'affiliations': []}])","('filename', '-The Deliberate Awfulness of Social Media _ The New Yorker.pdf')","('title', '')"
"('id', 'SP:762a670797d418f794e02fab88bfaf8420280ae1')","('year', 2018)","('abstractText', '')","('authors', [])","('filename', '-YouTube Terminates Controversial Kids Channel With Over 8.5 Million Subscribers.pdf')","('title', '')"
"('id', 'SP:0bbd076a908eddc184590cfb021ce206526cd5d3')","('year', 2018)","('abstractText', 'Last Friday, we reported on the termination of Toy Freaks (https://www.tubefilter.com/2017/11/17/youtube-terminates-toy-freaks/), a channel with more than 8.5 million subscribers that had been under fire for posting gross-out content aimed at children. At the time, we noted that Toy Freaks was one of several channels targeted by YouTube, which is looking to clean up its family-friendly community (https://www.tubefilter.com/2017/11/10/youtube-kids-inappropriate-videos/) after receive a large amount of backlash from the internet at large.')","('authors', [])","('filename', ""-YouTube's Purge Of Inappropriate Content Aimed At Kids Spans Tens Of Billions Of Views - Tubefilter.pdf"")","('title', '')"
"('id', 'SP:bfa7686785098b48c6d60f27130ea920ef797ddb')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'FIGHT BACK', 'affiliations': []}, {'name': 'CASEY CHIN', 'affiliations': []}, {'name': 'A YEAR AGO', 'affiliations': []}, {'name': 'Tristan Harris', 'affiliations': []}, {'name': 'THE FORMER GOOGLER', 'affiliations': []}, {'name': 'Carrie Mathison', 'affiliations': []}])","('filename', '-Tristan Harris_ Tech Is ‘Downgrading Humans.’ It’s Time to Fight Back _ WIRED.pdf')","('title', '')"
"('id', 'SP:16ab28d2bc8c76605f538654f009f1e43a4f4030')","('year', 2019)","('abstractText', 'While it usually refers to the five (or four) of these technology companies specifically, the term is now generally used to refer to the technology and consumer discretionary sectors consisting of highly-traded growth stocks of American technology and tech-enabled companies in recent years.[2] Such a perspective of the market demonstrates a huge impact with commensurate profit or loss.[3] Opinions have been divided over whether this phenomenon is indicative of a tech bubble or long-term sustained growth of these technology companies.[2]')","('authors', [])","('filename', '-Facebook, Apple, Amazon, Netflix and Google - Wikipedia.pdf')","('title', '')"
"('id', 'SP:d02d10e7c4b8884aafd1fa5fee9a574e449c92d4')","('year', 2019)","('abstractText', 'Loneliness has become a distinct social concern in care homes. Over 50 years ago an ethnographer named Peter Townsend (1962) conducted an extensive survey of residential homes in England and Wales and found 44% of men and 49% of women reported loneliness. One would think that with the advances in policy and procedures things would have improved. However recent research reveals that the problem has not only persisted, but become worse.')","('authors', [{'name': 'Peter Townsend', 'affiliations': []}])","('filename', '-Social Snacking and the Loneliness Epidemic - Java Group Programs.pdf')","('title', '')"
"('id', 'SP:22a79cb5ce858a55485f52c6bd9620d178a200d9')","('year', 2020)","('abstractText', '')","('authors', [{'name': 'Steven Crowder', 'affiliations': []}, {'name': 'CHRIS STOKEL-WALKER', 'affiliations': []}, {'name': 'Carlos Maza', 'affiliations': []}])","('filename', ""-YouTube's plan to fix hate speech failed before it even started _ WIRED UK.pdf"")","('title', '')"
"('id', 'SP:c299ecec2b1bf0ac361e41c494ba3f54c124724f')","('year', 2017)","('abstractText', '')","('authors', [{'name': 'Ilya Sidorov', 'affiliations': []}, {'name': 'Irina Volk', 'affiliations': []}, {'name': 'Veronika Volkova', 'affiliations': []}])","('filename', ""-Russian 'mastermind' behind 'online suicide cult' held by police _ The Independent.pdf"")","('title', '')"
"('id', 'SP:3d0a988f2ef44d3998fd67a436ace9ea1d17ccd2')","('year', 2020)","('abstractText', '')","('authors', [])","('filename', '!Smartphone-obsessed Finns rank tops in screen time, Europe News & Top Stories - The Straits Times.pdf')","('title', '')"
"('id', 'SP:e6655b0faac8f20e457b57740f513cbd49249436')","('year', 2018)","('abstractText', 'SOMETIMES OUR SMART phones are our friends, sometimes they seem like our lovers, and sometimes they’re our dope dealers. And no one, in the past 12 months at least, has done more than Tristan Harris to explain the complexity of this relationship. Harris is a former product manager at Google who has gone viral repeatedly by critiquing the way that the big platforms— Apple, Facebook, Google, YouTube, Snapchat, Twitter, Instagram—suck us into their products and take time that, in retrospect, we may wish we did not give. He’s also launched a nonprofit called Time Well Spent, which is devoted to stopping “tech companies from hijacking our minds.” Today, the TED talk he gave last April was released online. In it, he proposes a renaissance in KEVIN ABOSCH NICHOLAS THOMPSON BUSINESS')","('authors', [{'name': 'Nicholas Thompson', 'affiliations': []}, {'name': 'Tristan Harris', 'affiliations': []}])","('filename', '-Our Minds Have Been Hijacked by Our Phones. Tristan Harris Wants to Rescue Them _ WIRED.pdf')","('title', '')"
"('id', 'SP:791eddee18aa49aa357b56b323ffd427e49e4133')","('year', 2018)","('abstractText', '')","('authors', [])","('filename', ""-Former Facebook exec won't let own kids use social media, says it's 'destroying how society works' _ Fox News.pdf"")","('title', '')"
"('id', 'SP:8d824cca220097674eb0fec0c08f2acb5a698656')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'terrify me', 'affiliations': []}, {'name': 'Roger McNamee', 'affiliations': []}])","('filename', '-I invested early in Google and Facebook. Now they terrify me_.pdf')","('title', '')"
"('id', 'SP:6ec4c45fb87dc5c645bfc83eea49d9220eb57e4a')","('year', 2016)","('abstractText', '')","('authors', [])","('filename', '!!p36-cebrian.pdf')","('title', '')"
"('id', 'SP:b7d0046c715a3dfeb780245f75c32f9e80a01190')","('year', 2017)","('abstractText', ""FAQ How does buying work? You can earn money for creating good content. The default price is 10¢, but you can set any price you want to for people to buy your content. You don't have to charge anything if you don't want to; just put the entire content before the pay wall and other users will tip you if they like your work. The cost of publishing something to the front-page is 10¢ (independent of the price you set for your content)."")","('authors', [])","('filename', '-Yours _ About.pdf')","('title', '')"
"('id', 'SP:61956fc2ddaf96c079f758b8e6a2a7955db08211')","('year', 2017)","('abstractText', '')","('authors', [{'name': 'Ryan X. Charles', 'affiliations': []}])","('filename', '-Yours _ Why We Built a Social Network that Costs 10¢ to Post Content.pdf')","('title', '')"
"('id', 'SP:5f7029e0e0710e37ebf53d41be0186473e5b63be')","('year', 2019)","('abstractText', '')","('authors', [{'name': 'Whitney Kimball', 'affiliations': []}, {'name': 'Yesterday 10:30am', 'affiliations': []}])","('filename', '-What Myspace Lost.pdf')","('title', '')"
"('id', 'SP:dc9fae6b21e163652c2e2c8a3ff9b492f0705681')","('year', 2019)","('abstractText', '')","('authors', [])","('filename', '!!Jodel - Hyperlocal Community.pdf')","('title', '')"
"('id', 'SP:d34eaa49d7d676394b301512d3ef858dd0239407')","('year', 2019)","('abstractText', 'Jodel ist eine mobile Social-Media-Applikation. Die App ermöglicht ihren Nutzern, anonymisiert Beiträge (Jodel) zu veröffentlichen, die in einem Radius von zehn Kilometern \ue0e0ür andere Nutzer sichtbar sind. Ein Beitrag kann entweder ein (von der Länge her beschränkter) Text, ein aufgenommenes Foto mit kurzem Kommentar oder ein Video sein. Jeder Beitrag kann anschließend von anderen Nutzern in der Nähe positiv und negativ bewertet sowie kommentiert werden. Damit ähnelt die App der Anwendung Yik Yak, die im Mai 2017 ihren Betrieb einstellte.[2][3]')","('authors', [])","('filename', '!!Jodel (App) – Wikipedia.pdf')","('title', '')"
"('id', 'SP:2c4f8b134506c389a30f23ae89de162a3b4e44c9')","('year', 2019)","('abstractText', 'Michael Pryor of Fog Creek So\ue039ware described stealth banning for online forums in 2006, saying how such a system was in place in the project management system FogBugz, ""to solve the problem of how do you get the person to go away and leave you alone"". As well as preventing problem users from engaging in flame wars, the system also discouraged spammers, who if they returned to the site would be under the false impression that their spam was still in place.[2] \ue049e Verge describes it as ""one of the oldest moderation tricks in the book"", noting that early versions of vBulletin had a global ignore list known as ""Tachy goes to Coventry"",[6] as in the British expression ""to send someone to Coventry"", meaning to ignore them and pretend they don\'t exist. A 2012 update to Hacker News introduced a system of ""hellbanning"" for spamming and abusive behavior.[7][8]')","('authors', [])","('filename', '-Shadow banning - Wikipedia.pdf')","('title', '')"
"('id', 'SP:88676b04adac920ef8e02d8bafea444c35287522')","('year', 2020)","('abstractText', 'The phenomenon of intentionally false, misleading information is as old as human communication. The ubiquitous digital disinformation and targeted disinformation campaigns that we are globally experiencing is however new. Scientific and technological progresses together with today’s worldwide technical platforms enable and support the creation and spread of disinformation at a vastly increased speed and scale. Researchers have observed attempted disinformation campaigns from political parties, private actors, and foreign states in all of the recent elections, including the US presidential election and the Brexit referendum in 2016. New phenomena such as deep fakes could further erode trust in public information while microtargeting undermines the concepts of a shared reality and digital public sphere.')","('authors', [{'name': 'Franziska Roesner', 'affiliations': []}, {'name': 'Annette Beyer', 'affiliations': []}])","('filename', '-Schloss Dagstuhl _ Seminar Homepage.pdf')","('title', '')"
"('id', 'SP:45d94ed0f0c75a1f5fefdb990d08a9c59715143a')","('year', 2020)","('abstractText', 'Dies hat unter anderem den Hintergrund, dass Angehörige von Opfern erst informiert werden sollen. Auch können Videos und Fotos, die aus dem Kontext gerissen werden, Angst und Panik verbreiten. Nach einer Amokfahrt in Münster beispielsweise wurden Bilder von einem Lieferwagen veröffentlicht, in dem sich angeblich ein Sprengsatz befand. Zudem kursierte das Gerücht, es seien bewaffnete Terroristen in der Stadt unterwegs. Solche Falschmeldungen können in unübersichtlichen Situationen Panik auslösen.')","('authors', [{'name': 'Gezielte Falschmeldungen', 'affiliations': []}, {'name': 'über Amokfahrt', 'affiliations': []}])","('filename', '-Volkmarsen_ Gezielte Falschmeldungen über Amokfahrt _ tagesschau.de.pdf')","('title', '')"
"('id', 'SP:7c11e2e9ee9fceabc978affddbb377b06aa200ac')","('year', 2017)","('abstractText', '')","('authors', [{'name': 'Jason Kottke', 'affiliations': []}, {'name': 'Oscar Wilde', 'affiliations': []}])","('filename', '!RIP The Broccoli Tree.pdf')","('title', '')"
"('id', 'SP:a53a899aa82e8fd236e95d5713c2344208ccf4d4')","('year', 2019)","('abstractText', '2,537 likes thebroccolitree Ever since the tree got viral a couple of years ago the number one joke has been ”what if someone cuts it down..?” Or ”What ́s next, maybe you should cut it down and take photos haha.” I ́ve never had good answer to that question, or joke. It ́s not like we ́re planted together, we live different lives the tree and I. This question was so common so I guess it was just a')","('authors', [])","('filename', '-A tree on Instagram on Instagram_ “Ever since the tree got viral a couple of years ago the number one joke has been ”what if someone cuts it down.._” Or ”What´s next, maybe…”.pdf')","('title', '')"
"('id', 'SP:94db66dfeb5f2c2dedcc4d68cefcb4cea477796e')","('year', 2020)","('abstractText', '')","('authors', [])","('filename', '-A tree on Instagram (@thebroccolitree) • Instagram photos and videos.pdf')","('title', '')"
"('id', 'SP:5741ed267a80d2711ae32132105607f89de12519')","('year', 2018)","('abstractText', 'This is an expanded version of part of Chapter 8 of my book, Custodians of the Internet: Platforms, Content Moderation, and the Hidden Decisions that Shape Social Media (Yale, 2018). http://custodiansoftheinternet.org/ The trimmer version can be found on pages 198-202. The section titled “Amend the Section 230 safe harbor” previously appeared in “How Social Networks Set the Limits of What We can Say Online,” Wired, June 26, 2018. https://www.wired.com/story/how-social-networks-set-thelimits-of-what-we-can-say-online/ and in “Platforms are not Intermediaries,” Georgetown Law and Technology Review, July 2018.')","('authors', [])","('filename', '!!Gillespie_-_improving_moderation_-_extended_CH8.pdf')","('title', '')"
"('id', 'SP:308612da6ba1d0fe3367cc3fbcefed774ae1f649')","('year', 2018)","('abstractText', '')","('authors', [])","('filename', '!!Santa_Clara_Principles.pdf')","('title', '')"
"('id', 'SP:d08c38a75a9b7f9751151302087ccbe49c8a6f37')","('year', 2020)","('abstractText', 'Gennaro is the creator of FourWeekMBA which target is to reach over two million business students, executives, and aspiring entrepreneurs in 2020 alone | He is also Head of Business Development for a high-tech startup, which he helped grow at double-digit rate | Gennaro is an International MBA with emphasis on Corporate Finance and Business Strategy | Visit The FourWeekMBA BizSchool | Or Get in touch with Gennaro here Read More... FourWeekMBA')","('authors', [])","('filename', '!What Is Blitzscaling And Why It Matters - FourWeekMBA.pdf')","('title', '')"
"('id', 'SP:88494641cbb6d04a7255bfbb6391bbeac3e70e77')","('year', 2020)","('abstractText', 'Gennaro is the creator of FourWeekMBA which target is to reach over two million business students, executives, and aspiring entrepreneurs in 2020 alone | He is also Head of Business Development for a high-tech startup, which he helped grow at double-digit rate | Gennaro is an International MBA with emphasis on Corporate Finance and Business Strategy | Visit The FourWeekMBA BizSchool | Or Get in touch with Gennaro here Read More... FourWeekMBA')","('authors', [])","('filename', '-TikTok Business Model_ The Rise Of Creative Social Media Powered By AI - FourWeekMBA.pdf')","('title', '')"
"('id', 'SP:c1d6ded86a2227c7403173f864127386f467df68')","('year', 1998)","('abstractText', '8 typically slower than ,1 km s) might differ significantly from what is assumed by current modelling efforts. The expected equation-of-state differences among small bodies (ice versus rock, for instance) presents another dimension of study; having recently adapted our code for massively parallel architectures (K. M. Olson and E.A, manuscript in preparation), we are now ready to perform a more comprehensive analysis. The exploratory simulations presented here suggest that when a young, non-porous asteroid (if such exist) suffers extensive impact damage, the resulting fracture pattern largely defines the asteroid’s response to future impacts. The stochastic nature of collisions implies that small asteroid interiors may be as diverse as their shapes and spin states. Detailed numerical simulations of impacts, using accurate shape models and rheologies, could shed light on how asteroid collisional response depends on internal configuration and shape, and hence on how planetesimals evolve. Detailed simulations are also required before one can predict the quantitative effects of nuclear explosions on Earth-crossing comets and asteroids, either for hazard mitigation through disruption and deflection, or for resource exploitation. Such predictions would require detailed reconnaissance concerning the composition and internal structure of the targeted object. M')","('authors', [])","('filename', '!!!30918.pdf')","('title', '')"
"('id', 'SP:b7946fe131e8462106884931279936b2ceddea70')","('year', 2016)","('abstractText', '')","('authors', [])","('filename', '!217f4f8b05bebdd917f27f81dc7d7a53.pdf')","('title', '')"
"('id', 'SP:3837fa6eecfeacb99196ac7e8ca11becc582bbbb')","('year', 2015)","('abstractText', '')","('authors', [{'name': 'GABRIELE MUSELLA', 'affiliations': []}, {'name': 'MAURO MARTINO', 'affiliations': []}, {'name': 'ROBERTA SINATRA', 'affiliations': []}, {'name': 'SARAH MORRISON', 'affiliations': []}, {'name': 'AMAL HUSSEINI', 'affiliations': []}, {'name': 'PHILIPP HOEVEL', 'affiliations': []}])","('filename', '!623.pdf')","('title', '')"
"('id', 'SP:2239e6ad484644b79b56daa8d4284b78ff5e4c04')","('year', 2016)","('abstractText', 'P and N = Positive and Negative emotions Emotions are an important part of our well-being. Emotions can range from very negative to very positive, and range from high arousal (e.g., excitement, explosive) to low arousal (e.g., calm, relaxed, sad). For Positive emotion, the PERMA-Profiler measures general tendencies toward feeling contentment and joy. For Negative emotion, the Profiler measures tendencies toward feeling, sad, anxious, and angry.')","('authors', [{'name': 'Julie Butler', 'affiliations': []}, {'name': 'Margaret L. Kern', 'affiliations': []}])","('filename', '!!the_perma-profiler_101416.pdf')","('title', '')"
